交易日期,策略总资产,策略涨跌幅,策略累计收益率,策略仓位比例,基准总资产,基准涨跌幅,基准累计收益率,调仓日期
2017-08-30,1716.2470,-0.0030,0.1716,0.0000,3363.6300,-0.0005,1.0399,3
2017-08-31,1700.2470,-0.0093,0.1700,0.6634,3360.8100,-0.0008,1.0390,3
2017-09-01,1694.1190,-0.0036,0.1694,0.0000,3367.1200,0.0019,1.0409,3
2017-09-04,1743.1190,0.0289,0.1743,0.6724,3379.5800,0.0037,1.0448,3
2017-09-05,1732.9510,-0.0058,0.1733,0.0000,3384.3200,0.0014,1.0463,3
2017-09-06,1738.9510,0.0035,0.1739,0.6728,3385.3900,0.0003,1.0466,3
2017-09-07,1727.7860,-0.0064,0.1728,0.0000,3365.5000,-0.0059,1.0404,3
2017-09-08,1725.7860,-0.0012,0.1726,0.6658,3365.2400,-0.0001,1.0404,3
2017-09-11,1724.6320,-0.0007,0.1725,0.0000,3376.4200,0.0033,1.0438,3
2017-09-12,1735.6320,0.0064,0.1736,0.6649,3379.4900,0.0009,1.0448,3
2017-09-13,1724.4830,-0.0064,0.1724,0.0000,3384.1500,0.0014,1.0462,3
2017-09-14,1708.4830,-0.0093,0.1708,0.6626,3371.4300,-0.0038,1.0423,3
2017-09-15,1699.3540,-0.0053,0.1699,0.0000,3353.6200,-0.0053,1.0368,3
2017-09-18,1694.3540,-0.0029,0.1694,0.6640,3362.8600,0.0028,1.0396,3
2017-09-19,1688.2290,-0.0036,0.1688,0.0000,3356.8400,-0.0018,1.0378,3
2017-09-20,1698.2290,0.0059,0.1698,0.6648,3366.0000,0.0027,1.0406,3
2017-09-21,1689.1030,-0.0054,0.1689,0.0000,3357.8100,-0.0024,1.0381,3
2017-09-22,1685.1030,-0.0024,0.1685,0.6789,3352.5300,-0.0016,1.0364,3
2017-09-25,1678.9590,-0.0036,0.1679,0.0000,3341.5500,-0.0033,1.0330,3
2017-09-26,1652.9590,-0.0155,0.1653,0.6685,3343.5800,0.0006,1.0337,3
2017-09-27,1642.8580,-0.0061,0.1643,0.0000,3345.2700,0.0005,1.0342,3
2017-09-28,1627.8580,-0.0091,0.1628,0.6684,3339.6400,-0.0017,1.0324,3
2017-09-29,1625.7660,-0.0013,0.1626,0.0000,3348.9400,0.0028,1.0353,3
2017-10-09,1593.7660,-0.0197,0.1594,0.7090,3374.3800,0.0076,1.0432,3
2017-10-10,1590.6330,-0.0020,0.1591,0.0000,3382.9900,0.0026,1.0458,3
2017-10-11,1590.6330,0.0000,0.1591,0.7249,3388.2800,0.0016,1.0475,3
2017-10-12,1585.4790,-0.0032,0.1585,0.0000,3386.1000,-0.0006,1.0468,3
2017-10-13,1560.4790,-0.0158,0.1560,0.7280,3390.5200,0.0013,1.0482,3
2017-10-16,1554.3430,-0.0039,0.1554,0.0000,3378.4700,-0.0036,1.0445,3
2017-10-17,1538.3430,-0.0103,0.1538,0.7482,3372.0400,-0.0019,1.0425,3
2017-10-18,1534.1900,-0.0027,0.1534,0.0000,3381.7900,0.0029,1.0455,3
2017-10-19,1528.1900,-0.0039,0.1528,0.7610,3370.1700,-0.0034,1.0419,3
2017-10-20,1518.0310,-0.0066,0.1518,0.0000,3378.6500,0.0025,1.0445,3
2017-10-23,1493.0310,-0.0165,0.1493,0.7495,3380.7000,0.0006,1.0451,3
2017-10-24,1487.9110,-0.0034,0.1488,0.0000,3388.2500,0.0022,1.0475,3
2017-10-25,1473.9110,-0.0094,0.1474,0.7646,3396.9000,0.0026,1.0502,3
2017-10-26,1465.7860,-0.0055,0.1466,0.0000,3407.5700,0.0031,1.0534,3
2017-10-27,1497.7860,0.0218,0.1498,0.7718,3416.8100,0.0027,1.0563,3
2017-10-30,1490.6310,-0.0048,0.1491,0.0000,3390.3400,-0.0077,1.0481,3
2017-10-31,1484.6310,-0.0040,0.1485,0.7773,3393.3400,0.0009,1.0490,3
2017-11-01,1480.4750,-0.0028,0.1480,0.0000,3395.9100,0.0008,1.0498,3
2017-11-02,1493.4750,0.0088,0.1493,0.7727,3383.3100,-0.0037,1.0459,3
2017-11-03,1482.3260,-0.0075,0.1482,0.0000,3371.7400,-0.0034,1.0424,3
2017-11-06,1463.3260,-0.0128,0.1463,0.7708,3388.1700,0.0049,1.0475,3
2017-11-07,1456.1990,-0.0049,0.1456,0.0000,3413.5700,0.0075,1.0553,3
2017-11-08,1464.1990,0.0055,0.1464,0.8284,3415.4600,0.0006,1.0559,3
2017-11-09,1464.9790,0.0005,0.1465,0.0000,3427.7900,0.0036,1.0597,3
2017-11-10,1452.9790,-0.0082,0.1453,0.8465,3432.6700,0.0014,1.0612,3
2017-11-13,1451.7440,-0.0008,0.1452,0.0000,3447.8400,0.0044,1.0659,3
2017-11-14,1446.7440,-0.0034,0.1447,0.8951,3429.5500,-0.0053,1.0602,3
2017-11-15,1435.4540,-0.0078,0.1435,0.0000,3402.5200,-0.0079,1.0519,3
2017-11-16,1450.4540,0.0104,0.1450,0.9032,3399.2500,-0.0010,1.0509,3
2017-11-17,1451.1370,0.0005,0.1451,0.0000,3382.9100,-0.0048,1.0458,3
2017-11-20,1558.1370,0.0737,0.1558,0.9146,3392.4000,0.0028,1.0488,3
2017-11-21,1533.7300,-0.0157,0.1534,0.0000,3410.5000,0.0053,1.0544,3
2017-11-22,1590.7300,0.0372,0.1591,0.9492,3430.4600,0.0059,1.0605,3
2017-11-23,1589.2150,-0.0010,0.1589,0.0000,3351.9200,-0.0229,1.0362,3
2017-11-24,1611.2150,0.0138,0.1611,0.9037,3353.8200,0.0006,1.0368,3
2017-11-27,1578.7850,-0.0201,0.1579,0.0000,3322.2300,-0.0094,1.0271,3
2017-11-28,1558.7850,-0.0127,0.1559,0.8789,3333.6600,0.0034,1.0306,3
2017-11-29,1555.4120,-0.0022,0.1555,0.0000,3337.8600,0.0013,1.0319,3
2017-11-30,1518.4120,-0.0238,0.1518,0.8812,3317.1900,-0.0062,1.0255,3
2017-12-01,1514.0720,-0.0029,0.1514,0.0000,3317.6200,0.0001,1.0256,3
2017-12-04,1534.0720,0.0132,0.1534,0.8670,3309.6200,-0.0024,1.0232,3
2017-12-05,1512.7570,-0.0139,0.1513,0.0000,3303.6800,-0.0018,1.0213,3
2017-12-06,1489.7570,-0.0152,0.1490,0.8780,3293.9600,-0.0029,1.0183,3
2017-12-07,1480.4520,-0.0062,0.1480,0.0000,3272.0500,-0.0067,1.0116,3
2017-12-08,1495.4520,0.0101,0.1495,0.8753,3289.9900,0.0055,1.0171,3
2017-12-11,1488.1440,-0.0049,0.1488,0.0000,3322.2000,0.0098,1.0271,3
2017-12-12,1445.1440,-0.0289,0.1445,0.9009,3280.8100,-0.0125,1.0143,3
2017-12-13,1436.8440,-0.0057,0.1437,0.0000,3303.0400,0.0068,1.0211,3
2017-12-14,1416.8440,-0.0139,0.1417,0.9175,3292.4400,-0.0032,1.0179,3
2017-12-15,1400.5540,-0.0115,0.1401,0.0000,3266.1400,-0.0080,1.0097,3
2017-12-18,1397.5540,-0.0021,0.1398,0.9123,3267.9200,0.0005,1.0103,3
2017-12-19,1395.2750,-0.0016,0.1395,0.0000,3296.5400,0.0088,1.0191,3
2017-12-20,1396.2750,0.0007,0.1396,0.9497,3287.6100,-0.0027,1.0164,3
2017-12-21,1381.9570,-0.0103,0.1382,0.0000,3300.0600,0.0038,1.0202,3
2017-12-22,1378.9570,-0.0022,0.1379,0.9805,3297.0600,-0.0009,1.0193,3
2017-12-25,1372.6050,-0.0046,0.1373,0.0000,3280.4600,-0.0050,1.0142,3
2017-12-26,1407.6050,0.0255,0.1408,0.9704,3306.1200,0.0078,1.0221,3
2017-12-27,1393.2470,-0.0102,0.1393,0.0000,3275.7800,-0.0092,1.0127,3
2017-12-28,1381.2470,-0.0086,0.1381,0.9564,3296.3800,0.0063,1.0191,3
2017-12-29,1374.9260,-0.0046,0.1375,0.0000,3307.1700,0.0033,1.0224,3
2018-01-02,1404.9260,0.0218,0.1405,0.9751,3348.3300,0.0124,1.0351,3
2018-01-03,1401.5530,-0.0024,0.1402,0.0000,3369.1100,0.0062,1.0416,3
2018-01-04,1389.5530,-0.0086,0.1390,0.9535,3385.7100,0.0049,1.0467,3
2018-01-05,1379.2320,-0.0074,0.1379,0.0000,3391.7500,0.0018,1.0486,3
2018-01-08,1345.2320,-0.0247,0.1345,0.9634,3409.4800,0.0052,1.0540,3
2018-01-09,1338.9360,-0.0047,0.1339,0.0000,3413.9000,0.0013,1.0554,3
2018-01-10,1376.9360,0.0284,0.1377,0.9783,3421.8300,0.0023,1.0579,3
2018-01-11,1364.5950,-0.0090,0.1365,0.0000,3425.3400,0.0010,1.0589,3
2018-01-12,1369.5950,0.0037,0.1370,0.9893,3428.9400,0.0011,1.0601,3
2018-01-15,1359.2440,-0.0076,0.1359,0.0000,3410.4900,-0.0054,1.0544,3
2018-01-16,1354.2440,-0.0037,0.1354,0.0000,3436.5900,0.0077,1.0624,3
2018-01-17,1354.2440,0.0000,0.1354,0.0000,3444.6700,0.0024,1.0649,3
2018-01-18,1349.2440,-0.0037,0.1349,0.0000,3474.7500,0.0087,1.0742,3
2018-01-19,1349.2440,0.0000,0.1349,0.0000,3487.8600,0.0038,1.0783,3
2018-01-22,1344.2440,-0.0037,0.1344,0.0000,3501.3600,0.0039,1.0824,3
2018-01-23,1344.2440,0.0000,0.1344,0.0000,3546.5000,0.0129,1.0964,3
2018-01-24,1339.2440,-0.0037,0.1339,0.0000,3559.4700,0.0037,1.1004,3
2018-01-25,1339.2440,0.0000,0.1339,0.0000,3548.3100,-0.0031,1.0970,3
2018-01-26,1334.2440,-0.0037,0.1334,0.0000,3558.1300,0.0028,1.1000,3
2018-01-29,1334.2440,0.0000,0.1334,0.0000,3523.0000,-0.0099,1.0891,3
2018-01-30,1329.2440,-0.0037,0.1329,0.0000,3488.0100,-0.0099,1.0783,3
2018-01-31,1329.2440,0.0000,0.1329,0.0000,3480.8300,-0.0021,1.0761,3
2018-02-01,1324.2440,-0.0038,0.1324,0.0000,3446.9800,-0.0097,1.0656,3
2018-02-02,1324.2440,0.0000,0.1324,0.0000,3462.0800,0.0044,1.0703,3
2018-02-05,1319.2440,-0.0038,0.1319,0.0000,3487.5000,0.0073,1.0782,3
2018-02-06,1319.2440,0.0000,0.1319,0.0000,3370.6500,-0.0335,1.0420,3
2018-02-07,1314.2440,-0.0038,0.1314,0.0000,3309.2600,-0.0182,1.0231,3
2018-02-08,1314.2440,0.0000,0.1314,0.0000,3262.0500,-0.0143,1.0085,3
2018-02-09,1270.2440,-0.0335,0.1270,0.9203,3129.8500,-0.0405,0.9676,3
2018-02-12,1273.0660,0.0022,0.1273,0.0000,3154.1300,0.0078,0.9751,3
2018-02-13,1275.0660,0.0016,0.1275,0.9364,3184.9600,0.0098,0.9846,3
2018-02-14,1270.8700,-0.0033,0.1271,0.0000,3199.1600,0.0045,0.9890,3
2018-02-22,1286.8700,0.0126,0.1287,0.9682,3268.5600,0.0217,1.0105,3
2018-02-23,1292.6120,0.0045,0.1293,0.0000,3289.0200,0.0063,1.0168,3
2018-02-26,1273.6120,-0.0147,0.1274,0.9917,3329.5700,0.0123,1.0293,3
2018-02-27,1268.3480,-0.0041,0.1268,0.0000,3292.0700,-0.0113,1.0177,3
2018-02-28,1258.3480,-0.0079,0.1258,0.9576,3259.4100,-0.0099,1.0076,3
2018-03-01,1239.1560,-0.0153,0.1239,0.0000,3273.7500,0.0044,1.0121,3
2018-03-02,1237.1560,-0.0016,0.1237,0.9659,3254.5300,-0.0059,1.0061,3
2018-03-05,1228.9630,-0.0066,0.1229,0.0000,3256.9300,0.0007,1.0069,3
2018-03-06,1238.9630,0.0081,0.1239,0.9766,3289.6400,0.0100,1.0170,3
2018-03-07,1237.7480,-0.0010,0.1238,0.0000,3271.6700,-0.0055,1.0114,3
2018-03-08,1238.7480,0.0008,0.1239,0.9776,3288.4100,0.0051,1.0166,3
2018-03-09,1236.5330,-0.0018,0.1237,0.0000,3307.1700,0.0057,1.0224,3
2018-03-12,1219.5330,-0.0137,0.1220,0.9864,3326.7000,0.0059,1.0284,3
2018-03-13,1214.3290,-0.0043,0.1214,0.0000,3310.2400,-0.0049,1.0234,3
2018-03-14,1203.3290,-0.0091,0.1203,0.9906,3291.3800,-0.0057,1.0175,3
2018-03-15,1184.1500,-0.0159,0.1184,0.0000,3291.1100,-0.0001,1.0174,3
2018-03-16,1171.1500,-0.0110,0.1171,0.9939,3269.8800,-0.0065,1.0109,3
2018-03-19,1166.9840,-0.0036,0.1167,0.0000,3279.2500,0.0029,1.0138,3
2018-03-20,1161.9840,-0.0043,0.1162,0.0000,3290.6400,0.0035,1.0173,3
2018-03-21,1161.9840,0.0000,0.1162,0.0000,3280.9500,-0.0029,1.0143,3
2018-03-22,1156.9840,-0.0043,0.1157,0.0000,3263.4800,-0.0053,1.0089,3
2018-03-23,1156.9840,0.0000,0.1157,0.0000,3152.7600,-0.0339,0.9747,3
2018-03-26,1129.9840,-0.0233,0.1130,0.9673,3133.7200,-0.0060,0.9688,3
2018-03-27,1140.8740,0.0096,0.1141,0.0000,3166.6500,0.0105,0.9790,3
2018-03-28,1139.8740,-0.0009,0.1140,0.9554,3122.2900,-0.0140,0.9653,3
2018-03-29,1136.7820,-0.0027,0.1137,0.0000,3160.5300,0.0122,0.9771,3
2018-03-30,1117.7820,-0.0167,0.1118,0.9751,3168.9000,0.0026,0.9797,3
2018-04-02,1108.6950,-0.0081,0.1109,0.0000,3163.1800,-0.0018,0.9779,3
2018-04-03,1099.6950,-0.0081,0.1100,0.9603,3136.6300,-0.0084,0.9697,3
2018-04-04,1105.6270,0.0054,0.1106,0.0000,3131.1100,-0.0018,0.9680,3
2018-04-09,1122.6270,0.0154,0.1123,0.9816,3138.2900,0.0023,0.9702,3
2018-04-10,1116.5250,-0.0054,0.1117,0.0000,3190.3200,0.0166,0.9863,3
2018-04-11,1111.5250,-0.0045,0.1112,0.0000,3208.0800,0.0056,0.9918,3
2018-04-12,1111.5250,0.0000,0.1112,0.0000,3180.1600,-0.0087,0.9831,3
2018-04-13,1106.5250,-0.0045,0.1107,0.0000,3159.0500,-0.0066,0.9766,3
2018-04-16,1106.5250,0.0000,0.1107,0.0000,3110.6500,-0.0153,0.9617,3
2018-04-17,1101.5250,-0.0045,0.1102,0.0000,3066.8000,-0.0141,0.9481,3
2018-04-18,1101.5250,0.0000,0.1102,0.0000,3091.4000,0.0080,0.9557,3
2018-04-19,1096.5250,-0.0045,0.1097,0.0000,3117.3800,0.0084,0.9637,3
2018-04-20,1096.5250,0.0000,0.1097,0.0000,3071.5400,-0.0147,0.9496,3
2018-04-23,1091.5250,-0.0046,0.1092,0.0000,3068.0100,-0.0011,0.9485,3
2018-04-24,1091.5250,0.0000,0.1092,0.0000,3128.9300,0.0199,0.9673,3
2018-04-25,1086.5250,-0.0046,0.1087,0.0000,3117.9700,-0.0035,0.9639,3
2018-04-26,1086.5250,0.0000,0.1087,0.0000,3075.0300,-0.0138,0.9506,3
2018-04-27,1081.5250,-0.0046,0.1082,0.0000,3082.2300,0.0023,0.9529,3
2018-05-02,1081.5250,0.0000,0.1082,0.0000,3081.1800,-0.0003,0.9525,3
2018-05-03,1076.5250,-0.0046,0.1077,0.0000,3100.8600,0.0064,0.9586,3
2018-05-04,1076.5250,0.0000,0.1077,0.0000,3091.0300,-0.0032,0.9556,3
2018-05-07,1082.5250,0.0056,0.1083,0.9986,3136.6400,0.0148,0.9697,3
2018-05-08,1078.4420,-0.0038,0.1078,0.0000,3161.5000,0.0079,0.9774,3
2018-05-09,1073.4420,-0.0046,0.1073,0.0000,3159.1500,-0.0007,0.9766,3
2018-05-10,1073.4420,0.0000,0.1073,0.0000,3174.4100,0.0048,0.9814,3
2018-05-11,1068.4420,-0.0047,0.1068,0.0000,3163.2600,-0.0035,0.9779,3
2018-05-14,1068.4420,0.0000,0.1068,0.0000,3174.0300,0.0034,0.9812,3
2018-05-15,1063.4420,-0.0047,0.1063,0.0000,3192.1200,0.0057,0.9868,3
2018-05-16,1063.4420,0.0000,0.1063,0.0000,3169.5700,-0.0071,0.9799,3
2018-05-17,1058.4420,-0.0047,0.1058,0.0000,3154.2800,-0.0048,0.9751,3
2018-05-18,1058.4420,0.0000,0.1058,0.0000,3193.3000,0.0124,0.9872,3
2018-05-21,1053.4420,-0.0047,0.1053,0.0000,3213.8400,0.0064,0.9936,3
2018-05-22,1053.4420,0.0000,0.1053,0.0000,3214.3500,0.0002,0.9937,3
2018-05-23,1048.4420,-0.0047,0.1048,0.0000,3168.9600,-0.0141,0.9797,3
2018-05-24,1048.4420,0.0000,0.1048,0.0000,3154.6500,-0.0045,0.9753,3
2018-05-25,1043.4420,-0.0048,0.1043,0.0000,3141.3000,-0.0042,0.9711,3
2018-05-28,1043.4420,0.0000,0.1043,0.0000,3135.0800,-0.0020,0.9692,3
2018-05-29,1038.4420,-0.0048,0.1038,0.0000,3120.4600,-0.0047,0.9647,3
2018-05-30,1038.4420,0.0000,0.1038,0.0000,3041.4400,-0.0253,0.9403,3
2018-05-31,1040.4420,0.0019,0.1040,0.9784,3095.4700,0.0178,0.9570,3
2018-06-01,1031.4270,-0.0087,0.1031,0.0000,3075.1400,-0.0066,0.9507,3
2018-06-04,1030.4270,-0.0010,0.1030,0.9967,3091.1900,0.0052,0.9556,3
2018-06-05,1026.3980,-0.0039,0.1026,0.0000,3114.2100,0.0074,0.9628,3
2018-06-06,1021.3980,-0.0049,0.1021,0.0000,3115.1800,0.0003,0.9631,3
2018-06-07,1021.3980,0.0000,0.1021,0.0000,3109.5000,-0.0018,0.9613,3
2018-06-08,1016.3980,-0.0049,0.1016,0.0000,3067.1500,-0.0136,0.9482,3
2018-06-11,1016.3980,0.0000,0.1016,0.0000,3052.7800,-0.0047,0.9438,3
2018-06-12,1014.3980,-0.0020,0.1014,0.9917,3079.8000,0.0089,0.9521,3
2018-06-13,1006.3940,-0.0079,0.1006,0.0000,3049.8000,-0.0097,0.9428,3
2018-06-14,1013.3940,0.0070,0.1013,0.9937,3044.1600,-0.0018,0.9411,3
2018-06-15,1008.3860,-0.0049,0.1008,0.0000,3021.9000,-0.0073,0.9342,3
2018-06-19,1003.3860,-0.0050,0.1003,0.0000,2907.8200,-0.0378,0.8990,3
2018-06-20,1003.3860,0.0000,0.1003,0.0000,2915.7300,0.0027,0.9014,3
2018-06-21,991.3860,-0.0120,0.0991,0.9946,2875.8100,-0.0137,0.8891,3
2018-06-22,979.3860,-0.0121,0.0979,0.0000,2889.7600,0.0049,0.8934,3
2018-06-25,974.3860,-0.0051,0.0974,0.0000,2859.3400,-0.0105,0.8840,3
2018-06-26,974.3860,0.0000,0.0974,0.0000,2844.5100,-0.0052,0.8794,3
2018-06-27,947.3860,-0.0277,0.0947,0.9595,2813.1800,-0.0110,0.8697,3
2018-06-28,927.3860,-0.0211,0.0927,0.0000,2786.9000,-0.0093,0.8616,3
2018-06-29,930.3860,0.0032,0.0930,0.9770,2847.4200,0.0217,0.8803,3
2018-07-02,920.3860,-0.0107,0.0920,0.0000,2775.5600,-0.0252,0.8581,3
2018-07-03,913.3860,-0.0076,0.0913,0.9492,2786.8900,0.0041,0.8616,3
2018-07-04,903.3860,-0.0109,0.0903,0.0000,2759.1300,-0.0100,0.8530,3
2018-07-05,896.3860,-0.0077,0.0896,0.9594,2733.8800,-0.0092,0.8452,3
2018-07-06,891.3860,-0.0056,0.0891,0.0000,2747.2300,0.0049,0.8493,3
2018-07-09,920.3860,0.0325,0.0920,0.9811,2815.1100,0.0247,0.8703,3
2018-07-10,913.3860,-0.0076,0.0913,0.0000,2827.6300,0.0044,0.8742,3
2018-07-11,910.3860,-0.0033,0.0910,0.9644,2777.7700,-0.0176,0.8587,3
2018-07-12,886.3860,-0.0264,0.0886,0.0000,2837.6600,0.0216,0.8773,3
2018-07-13,881.3860,-0.0056,0.0881,0.0000,2831.1800,-0.0023,0.8753,3
2018-07-16,881.3860,0.0000,0.0881,0.0000,2814.0400,-0.0061,0.8700,3
2018-07-17,874.3860,-0.0079,0.0874,0.9973,2798.1300,-0.0057,0.8650,3
2018-07-18,871.3860,-0.0034,0.0871,0.0000,2787.2600,-0.0039,0.8617,3
2018-07-19,866.3860,-0.0057,0.0866,0.0000,2772.5500,-0.0053,0.8571,3
2018-07-20,866.3860,0.0000,0.0866,0.0000,2829.2700,0.0205,0.8747,3
2018-07-23,861.3860,-0.0058,0.0861,0.0000,2859.5400,0.0107,0.8840,3
2018-07-24,861.3860,0.0000,0.0861,0.0000,2905.5600,0.0161,0.8983,3
2018-07-25,856.3860,-0.0058,0.0856,0.0000,2903.6500,-0.0007,0.8977,3
2018-07-26,856.3860,0.0000,0.0856,0.0000,2882.2300,-0.0074,0.8910,3
2018-07-27,851.3860,-0.0058,0.0851,0.0000,2873.5900,-0.0030,0.8884,3
2018-07-30,851.3860,0.0000,0.0851,0.0000,2869.0500,-0.0016,0.8870,3
2018-07-31,846.3860,-0.0059,0.0846,0.0000,2876.4000,0.0026,0.8892,3
2018-08-01,846.3860,0.0000,0.0846,0.0000,2824.5300,-0.0180,0.8732,3
2018-08-02,841.3860,-0.0059,0.0841,0.0000,2768.0200,-0.0200,0.8557,3
2018-08-03,841.3860,0.0000,0.0841,0.0000,2740.4400,-0.0100,0.8472,3
2018-08-06,836.3860,-0.0059,0.0836,0.0000,2705.1600,-0.0129,0.8363,3
2018-08-07,836.3860,0.0000,0.0836,0.0000,2779.3700,0.0274,0.8592,3
2018-08-08,831.3860,-0.0060,0.0831,0.0000,2744.0700,-0.0127,0.8483,3
2018-08-09,831.3860,0.0000,0.0831,0.0000,2794.3800,0.0183,0.8639,3
2018-08-10,826.3860,-0.0060,0.0826,0.0000,2795.3100,0.0003,0.8642,3
2018-08-13,826.3860,0.0000,0.0826,0.0000,2785.8700,-0.0034,0.8613,3
2018-08-14,821.3860,-0.0061,0.0821,0.0000,2780.9600,-0.0018,0.8597,3
2018-08-15,821.3860,0.0000,0.0821,0.0000,2723.2600,-0.0207,0.8419,3
2018-08-16,816.3860,-0.0061,0.0816,0.0000,2705.1900,-0.0066,0.8363,3
2018-08-17,816.3860,0.0000,0.0816,0.0000,2668.9700,-0.0134,0.8251,3
2018-08-20,811.3860,-0.0061,0.0811,0.0000,2698.4700,0.0111,0.8342,3
2018-08-21,811.3860,0.0000,0.0811,0.0000,2733.8300,0.0131,0.8452,3
2018-08-22,806.3860,-0.0062,0.0806,0.0000,2714.6100,-0.0070,0.8392,3
2018-08-23,806.3860,0.0000,0.0806,0.0000,2724.6200,0.0037,0.8423,3
2018-08-24,801.3860,-0.0062,0.0801,0.0000,2729.4300,0.0018,0.8438,3
2018-08-27,801.3860,0.0000,0.0801,0.0000,2780.9000,0.0189,0.8597,3
2018-08-28,796.3860,-0.0062,0.0796,0.0000,2777.9800,-0.0011,0.8588,3
2018-08-29,796.3860,0.0000,0.0796,0.0000,2769.2900,-0.0031,0.8561,3
2018-08-30,791.3860,-0.0063,0.0791,0.0000,2737.7400,-0.0114,0.8464,3
2018-08-31,791.3860,0.0000,0.0791,0.0000,2725.2500,-0.0046,0.8425,3
2018-09-03,786.3860,-0.0063,0.0786,0.0000,2720.7300,-0.0017,0.8411,3
2018-09-04,786.3860,0.0000,0.0786,0.0000,2750.5800,0.0110,0.8503,3
2018-09-05,781.3860,-0.0064,0.0781,0.0000,2704.3400,-0.0168,0.8360,3
2018-09-06,781.3860,0.0000,0.0781,0.0000,2691.5900,-0.0047,0.8321,3
2018-09-07,776.3860,-0.0064,0.0776,0.0000,2702.3000,0.0040,0.8354,3
2018-09-10,776.3860,0.0000,0.0776,0.0000,2669.4800,-0.0121,0.8253,3
2018-09-11,771.3860,-0.0064,0.0771,0.0000,2664.8000,-0.0018,0.8238,3
2018-09-12,771.3860,0.0000,0.0771,0.0000,2656.1100,-0.0033,0.8211,3
2018-09-13,766.3860,-0.0065,0.0766,0.0000,2686.5800,0.0115,0.8306,3
2018-09-14,766.3860,0.0000,0.0766,0.0000,2681.6400,-0.0018,0.8290,3
2018-09-17,761.3860,-0.0065,0.0761,0.0000,2651.7900,-0.0111,0.8198,3
2018-09-18,761.3860,0.0000,0.0761,0.0000,2699.9500,0.0182,0.8347,3
2018-09-19,756.3860,-0.0066,0.0756,0.0000,2730.8500,0.0114,0.8442,3
2018-09-20,756.3860,0.0000,0.0756,0.0000,2729.2400,-0.0006,0.8437,3
2018-09-21,751.3860,-0.0066,0.0751,0.0000,2797.4800,0.0250,0.8648,3
2018-09-25,751.3860,0.0000,0.0751,0.0000,2781.1400,-0.0058,0.8598,3
2018-09-26,746.3860,-0.0067,0.0746,0.0000,2806.8100,0.0092,0.8677,3
2018-09-27,746.3860,0.0000,0.0746,0.0000,2791.7700,-0.0054,0.8631,3
2018-09-28,741.3860,-0.0067,0.0741,0.0000,2821.3500,0.0106,0.8722,3
2018-10-08,741.3860,0.0000,0.0741,0.0000,2716.5100,-0.0372,0.8398,3
2018-10-09,736.3860,-0.0067,0.0736,0.0000,2721.0100,0.0017,0.8412,3
2018-10-10,736.3860,0.0000,0.0736,0.0000,2725.8400,0.0018,0.8427,3
2018-10-11,731.3860,-0.0068,0.0731,0.0000,2583.4600,-0.0522,0.7987,3
2018-10-12,731.3860,0.0000,0.0731,0.0000,2606.9100,0.0091,0.8059,3
2018-10-15,726.3860,-0.0068,0.0726,0.0000,2568.1000,-0.0149,0.7939,3
2018-10-16,726.3860,0.0000,0.0726,0.0000,2546.3300,-0.0085,0.7872,3
2018-10-17,721.3860,-0.0069,0.0721,0.0000,2561.6100,0.0060,0.7919,3
2018-10-18,721.3860,0.0000,0.0721,0.0000,2486.4200,-0.0294,0.7687,3
2018-10-19,716.3860,-0.0069,0.0716,0.0000,2550.4700,0.0258,0.7885,3
2018-10-22,716.3860,0.0000,0.0716,0.0000,2654.8800,0.0409,0.8208,3
2018-10-23,711.3860,-0.0070,0.0711,0.0000,2594.8300,-0.0226,0.8022,3
2018-10-24,711.3860,0.0000,0.0711,0.0000,2603.3000,0.0033,0.8048,3
2018-10-25,706.3860,-0.0070,0.0706,0.0000,2603.8000,0.0002,0.8050,3
2018-10-26,706.3860,0.0000,0.0706,0.0000,2598.8500,-0.0019,0.8034,3
2018-10-29,701.3860,-0.0071,0.0701,0.0000,2542.1000,-0.0218,0.7859,3
2018-10-30,701.3860,0.0000,0.0701,0.0000,2568.0500,0.0102,0.7939,3
2018-10-31,696.3860,-0.0071,0.0696,0.0000,2602.7800,0.0135,0.8046,3
2018-11-01,696.3860,0.0000,0.0696,0.0000,2606.2400,0.0013,0.8057,3
2018-11-02,691.3860,-0.0072,0.0691,0.0000,2676.4800,0.0270,0.8274,3
2018-11-05,691.3860,0.0000,0.0691,0.0000,2665.4300,-0.0041,0.8240,3
2018-11-06,686.3860,-0.0072,0.0686,0.0000,2659.3600,-0.0023,0.8221,3
2018-11-07,686.3860,0.0000,0.0686,0.0000,2641.3400,-0.0068,0.8166,3
2018-11-08,681.3860,-0.0073,0.0681,0.0000,2635.6300,-0.0022,0.8148,3
2018-11-09,681.3860,0.0000,0.0681,0.0000,2598.8700,-0.0139,0.8034,3
2018-11-12,676.3860,-0.0073,0.0676,0.0000,2630.5200,0.0122,0.8132,3
2018-11-13,676.3860,0.0000,0.0676,0.0000,2654.8800,0.0093,0.8208,3
2018-11-14,671.3860,-0.0074,0.0671,0.0000,2632.2400,-0.0085,0.8138,3
2018-11-15,671.3860,0.0000,0.0671,0.0000,2668.1700,0.0136,0.8249,3
2018-11-16,666.3860,-0.0074,0.0666,0.0000,2679.1100,0.0041,0.8282,3
2018-11-19,666.3860,0.0000,0.0666,0.0000,2703.5100,0.0091,0.8358,3
